# Time(fs)    f(t)(a.u.)
1.445920845835119550e+01 -3.429067715576611039e-05
1.448778396913844979e+01 -3.372813742636653051e-05
1.451635947992570408e+01 -3.315575571660533900e-05
1.454493499071296192e+01 -3.257355800627923252e-05
1.457351050150021443e+01 -3.198157215494578780e-05
1.460208601228747227e+01 -3.137982790795317077e-05
1.463066152307472656e+01 -3.076835690050203217e-05
1.465923703386198085e+01 -3.014719266378620172e-05
1.468781254464923691e+01 -2.951637062827026171e-05
1.471638805543649120e+01 -2.887592812926507370e-05
1.474496356622374904e+01 -2.822590441043992259e-05
1.477353907701100333e+01 -2.756634062715554735e-05
1.480211458779825762e+01 -2.689727984958828304e-05
1.483069009858551368e+01 -2.621876706600259973e-05
1.485926560937276797e+01 -2.553084918593407618e-05
1.488784112016002581e+01 -2.483357504200241618e-05
1.491641663094728010e+01 -2.412699539154411818e-05
1.494499214173453439e+01 -2.341116291835025823e-05
1.497356765252179045e+01 -2.268613223417020045e-05
1.500214316330904474e+01 -2.195195987954599225e-05
1.503071867409630258e+01 -2.120870432449155601e-05
1.505929418488355687e+01 -2.045642596890673575e-05
1.508786969567081115e+01 -1.969518714308176956e-05
1.511644520645806722e+01 -1.892505210586298902e-05
1.514502071724532151e+01 -1.814608704641451550e-05
1.517359622803257935e+01 -1.735836008130562901e-05
1.520217173881983364e+01 -1.656194125411339794e-05
1.523074724960708792e+01 -1.575690253221649669e-05
1.525932276039434399e+01 -1.494331780461418564e-05
1.528789827118159828e+01 -1.412126287983359597e-05
1.531647378196885612e+01 -1.329081548428253179e-05
1.534504929275611040e+01 -1.245205525808474467e-05
1.537362480354336469e+01 -1.160506375209307355e-05
1.540220031433062076e+01 -1.074992442305133312e-05
1.543077582511787504e+01 -9.886722628934426480e-06
1.545935133590513288e+01 -9.015545626588741720e-06
1.548792684669238717e+01 -8.136482565157055272e-06
1.551650235747964146e+01 -7.249624479950300217e-06
1.554507786826689753e+01 -6.355064287895282575e-06
1.557365337905415181e+01 -5.452896782109853712e-06
1.560222888984140965e+01 -4.543218624388964920e-06
1.563080440062866217e+01 -3.626128338724167415e-06
1.565937991141591645e+01 -2.701726303974099876e-06
1.568795542220317429e+01 -1.770114746848837680e-06
1.571653093299042858e+01 -8.313977340560484141e-07
1.574510644377768465e+01 1.143188359200492419e-07
1.577368195456493893e+01 1.066927241318169010e-06
1.580225746535219322e+01 2.026317946009652009e-06
1.583083297613945106e+01 2.992379608946761408e-06
1.585940848692670535e+01 3.964999093687401264e-06
1.588798399771396141e+01 4.944061478517307628e-06
1.591655950850121570e+01 5.929450067073808722e-06
1.594513501928846999e+01 6.921046398868602067e-06
1.597371053007572783e+01 7.918730260351075000e-06
1.600228604086298034e+01 8.922379696500925487e-06
1.603086155165023996e+01 9.931871022706872563e-06
